DATE FORMAT	ORDER_NUMBER	SKU	PCS
13/01/2017	862038	356098	1.0
13/01/2017	862038	356100	1.0
13/01/2017	862038	371196	1.0
13/01/2017	862038	373850	1.0
13/01/2017	862037	235782	1.0
13/01/2017	862037	269754	1.0
13/01/2017	862037	274211	2.0
13/01/2017	862037	290478	1.0
13/01/2017	862037	329167	1.0
13/01/2017	862037	359559	1.0
13/01/2017	862037	359958	1.0
13/01/2017	862037	366639	1.0
13/01/2017	862037	371196	1.0
13/01/2017	862036	269754	1.0
13/01/2017	862036	274211	2.0
13/01/2017	862036	290478	1.0
13/01/2017	862036	329167	1.0
13/01/2017	862036	359958	1.0
13/01/2017	862036	366639	1.0
13/01/2017	862036	371196	1.0
13/01/2017	862036	373404	1.0
13/01/2017	862036	373850	1.0
13/01/2017	862034	214853	1.0
13/01/2017	862034	269754	1.0
13/01/2017	862034	344612	1.0
13/01/2017	862034	344626	1.0
13/01/2017	862034	367897	1.0
13/01/2017	862034	371196	1.0
13/01/2017	862034	372798	1.0
13/01/2017	862034	373850	1.0
13/01/2017	862034	375956	1.0
13/01/2017	862033	269754	1.0
13/01/2017	862033	290478	1.0
13/01/2017	862033	295211	1.0
13/01/2017	862033	359958	1.0
13/01/2017	862033	366639	1.0
13/01/2017	862033	371196	1.0
13/01/2017	862033	373406	1.0
13/01/2017	862033	373850	1.0
13/01/2017	862032	269754	1.0
13/01/2017	862032	371196	1.0
13/01/2017	862032	373286	1.0
13/01/2017	862032	373287	1.0
13/01/2017	862032	373404	2.0
13/01/2017	862032	373410	1.0
13/01/2017	862032	373850	1.0
13/01/2017	862032	375956	1.0
13/01/2017	862031	255369	1.0
13/01/2017	862031	269754	2.0
13/01/2017	862031	339330	1.0
13/01/2017	862031	358250	1.0
13/01/2017	862031	358298	1.0
13/01/2017	862031	362915	1.0
13/01/2017	862031	364508	1.0
13/01/2017	862031	371196	2.0
13/01/2017	862031	373850	1.0
13/01/2017	862030	192928	1.0
13/01/2017	862030	269754	1.0
13/01/2017	862030	323786	2.0
13/01/2017	862030	371196	1.0
13/01/2017	862030	373244	1.0
13/01/2017	862030	373250	1.0
13/01/2017	862030	373405	1.0
13/01/2017	862030	373850	1.0
13/01/2017	862029	274212	1.0
13/01/2017	862029	280050	1.0
13/01/2017	862029	290478	1.0
13/01/2017	862029	311675	1.0
13/01/2017	862029	359958	1.0
13/01/2017	862029	366639	1.0
13/01/2017	862028	269754	2.0
13/01/2017	862028	371170	1.0
13/01/2017	862028	371196	2.0
13/01/2017	862028	373404	1.0
13/01/2017	862028	373405	1.0
13/01/2017	862028	373850	1.0
13/01/2017	862025	230435	2.0
13/01/2017	862025	289665	1.0
13/01/2017	862025	295842	8.0
13/01/2017	862025	319669	5.0
13/01/2017	862025	330262	1.0
13/01/2017	862025	358301	1.0
13/01/2017	862025	359100	1.0
13/01/2017	862024	223437	1.0
13/01/2017	862024	253500	2.0
13/01/2017	862024	290478	1.0
13/01/2017	862024	343143	1.0
13/01/2017	862024	355811	1.0
13/01/2017	862024	359958	1.0
13/01/2017	862024	366639	1.0
13/01/2017	862023	304358	1.0
13/01/2017	862023	304359	1.0
13/01/2017	862023	351114	1.0
13/01/2017	862023	352822	1.0
13/01/2017	862023	353272	1.0
13/01/2017	862023	364018	1.0
13/01/2017	862023	372267	1.0
13/01/2017	862022	237667	1.0
13/01/2017	862022	237675	1.0
13/01/2017	862022	264146	1.0
13/01/2017	862022	269754	1.0
13/01/2017	862022	298628	1.0
13/01/2017	862022	369835	1.0
13/01/2017	862022	371196	1.0
13/01/2017	862020	238490	1.0
13/01/2017	862020	244602	1.0
13/01/2017	862020	269754	1.0
13/01/2017	862020	371196	1.0
13/01/2017	862020	373404	1.0
13/01/2017	862020	373850	1.0
13/01/2017	862019	269754	1.0
13/01/2017	862019	322445	1.0
13/01/2017	862019	369792	1.0
13/01/2017	862019	371196	1.0
13/01/2017	862019	373404	1.0
13/01/2017	862019	373850	1.0
13/01/2017	862017	269754	1.0
13/01/2017	862017	358496	1.0
13/01/2017	862017	363337	1.0
13/01/2017	862017	363338	1.0
13/01/2017	862017	371196	1.0
13/01/2017	862017	373406	1.0
13/01/2017	862017	373850	1.0
13/01/2017	862013	253500	2.0
13/01/2017	862013	290478	1.0
13/01/2017	862013	343143	1.0
13/01/2017	862013	355811	1.0
13/01/2017	862013	359958	1.0
13/01/2017	862013	366639	1.0
13/01/2017	862009	269754	1.0
13/01/2017	862009	348582	1.0
13/01/2017	862009	348638	1.0
13/01/2017	862009	361540	1.0
13/01/2017	862009	371196	1.0
13/01/2017	862009	373252	1.0
13/01/2017	862009	373404	1.0
13/01/2017	862009	373850	1.0
13/01/2017	862006	253500	2.0
13/01/2017	862006	290478	1.0
13/01/2017	862006	343143	1.0
13/01/2017	862006	355811	1.0
13/01/2017	862006	359958	1.0
13/01/2017	862006	366639	1.0
13/01/2017	862004	269754	1.0
13/01/2017	862004	274075	1.0
13/01/2017	862004	292713	1.0
13/01/2017	862004	356098	1.0
13/01/2017	862004	356100	1.0
13/01/2017	862004	371196	1.0
13/01/2017	862002	253500	2.0
13/01/2017	862002	290478	1.0
13/01/2017	862002	343143	1.0
13/01/2017	862002	355811	1.0
13/01/2017	862002	359958	1.0
13/01/2017	862002	366639	1.0
13/01/2017	862000	253500	2.0
13/01/2017	862000	290478	1.0
13/01/2017	862000	343143	1.0
13/01/2017	862000	355811	1.0
13/01/2017	862000	359958	1.0
13/01/2017	862000	366639	1.0
13/01/2017	862001	253500	2.0
13/01/2017	862001	290478	1.0
13/01/2017	862001	343143	1.0
13/01/2017	862001	355811	1.0
13/01/2017	862001	359958	1.0
13/01/2017	862001	366639	1.0
13/01/2017	861997	253500	2.0
13/01/2017	861997	290478	1.0
13/01/2017	861997	343143	1.0
13/01/2017	861997	355811	1.0
13/01/2017	861997	359958	1.0
13/01/2017	861997	366639	1.0
13/01/2017	861995	269754	1.0
13/01/2017	861995	371196	1.0
13/01/2017	861995	373404	1.0
13/01/2017	861995	373406	1.0
13/01/2017	861995	373850	1.0
13/01/2017	861991	253500	2.0
13/01/2017	861991	290478	1.0
13/01/2017	861991	343143	1.0
13/01/2017	861991	355811	1.0
13/01/2017	861991	359958	1.0
13/01/2017	861991	366639	1.0
13/01/2017	861990	277714	1.0
13/01/2017	861990	280826	1.0
13/01/2017	861990	289849	1.0
13/01/2017	861990	362915	1.0
13/01/2017	861990	373850	1.0
13/01/2017	861989	253500	2.0
13/01/2017	861989	290478	1.0
13/01/2017	861989	343143	1.0
13/01/2017	861989	355811	1.0
13/01/2017	861989	359958	1.0
13/01/2017	861989	366639	1.0
13/01/2017	861988	253500	2.0
13/01/2017	861988	290478	1.0
13/01/2017	861988	343143	1.0
13/01/2017	861988	355811	1.0
13/01/2017	861988	359958	1.0
13/01/2017	861988	366639	1.0
13/01/2017	861987	253500	2.0
13/01/2017	861987	290478	1.0
13/01/2017	861987	343143	1.0
13/01/2017	861987	355811	1.0
13/01/2017	861987	359958	1.0
12/01/2017	859116	369463	1.0
12/01/2017	859116	373404	1.0
12/01/2017	859115	348304	1.0
12/01/2017	859115	348305	1.0
12/01/2017	859113	280247	1.0
12/01/2017	859113	316445	1.0
12/01/2017	859113	349653	1.0
12/01/2017	859111	208822	1.0
12/01/2017	859111	326761	1.0
12/01/2017	859111	326762	1.0
12/01/2017	859110	369478	1.0
12/01/2017	859110	373286	1.0
12/01/2017	859110	373287	1.0
12/01/2017	859105	192928	1.0
12/01/2017	859105	286224	1.0
12/01/2017	859105	323786	2.0
12/01/2017	859103	351054	1.0
12/01/2017	859103	369473	1.0
12/01/2017	859103	373285	1.0
12/01/2017	859101	57030	1.0
12/01/2017	859101	230689	1.0
12/01/2017	859101	364501	1.0
12/01/2017	859092	242603	1.0
12/01/2017	859092	254649	1.0
12/01/2017	859091	295790	1.0
12/01/2017	859091	363055	1.0
12/01/2017	859089	363490	1.0
12/01/2017	859089	367897	1.0
12/01/2017	859087	327659	4.0
12/01/2017	859087	335338	1.0
12/01/2017	859084	359100	1.0
12/01/2017	859084	373266	1.0
12/01/2017	859085	280365	1.0
12/01/2017	859085	335347	1.0
12/01/2017	859083	367282	1.0
12/01/2017	859083	369569	1.0
12/01/2017	859081	230689	1.0
12/01/2017	859081	315228	1.0
12/01/2017	859072	280157	1.0
12/01/2017	859070	369473	1.0
12/01/2017	859066	373406	1.0
12/01/2017	859062	337970	1.0
12/01/2017	859052	263935	1.0
12/01/2017	859056	349726	1.0
12/01/2017	859048	314710	1.0
12/01/2017	859051	292714	1.0
12/01/2017	859042	359803	1.0
12/01/2017	859036	373405	1.0
12/01/2017	859027	363047	1.0
12/01/2017	859033	373405	1.0
12/01/2017	859026	325562	1.0
12/01/2017	859010	219154	1.0
12/01/2017	858989	299092	1.0
12/01/2017	858988	367281	1.0
12/01/2017	858975	312496	1.0
12/01/2017	858975	325699	1.0
12/01/2017	858975	349561	1.0
12/01/2017	858974	223437	1.0
12/01/2017	858974	290478	1.0
12/01/2017	858974	293627	1.0
12/01/2017	858974	293628	1.0
12/01/2017	858974	359958	1.0
12/01/2017	858974	366639	1.0
12/01/2017	858972	273997	1.0
12/01/2017	858972	319336	1.0
12/01/2017	858972	341641	1.0
12/01/2017	858972	373286	1.0
12/01/2017	858972	373287	1.0
12/01/2017	858972	373410	1.0
12/01/2017	858969	364492	1.0
12/01/2017	858970	368445	1.0
12/01/2017	858965	139852	1.0
12/01/2017	858954	351081	1.0
12/01/2017	858955	341033	1.0
12/01/2017	858953	260234	1.0
12/01/2017	858953	313734	1.0
12/01/2017	858950	196828	1.0
12/01/2017	858950	253500	2.0
12/01/2017	858950	256379	1.0
12/01/2017	858950	290478	1.0
12/01/2017	858950	335349	1.0
12/01/2017	858950	336264	1.0
12/01/2017	858950	343143	1.0
12/01/2017	858950	355811	1.0
12/01/2017	858950	359958	1.0
12/01/2017	858950	366639	1.0
12/01/2017	858948	320648	1.0
12/01/2017	858948	354316	1.0
12/01/2017	858948	368329	1.0
12/01/2017	858948	373266	1.0
12/01/2017	858948	373267	1.0
12/01/2017	858945	245655	1.0
12/01/2017	858945	353867	1.0
12/01/2017	858945	366773	1.0
12/01/2017	858945	369478	1.0
12/01/2017	858945	373286	1.0
12/01/2017	858945	373287	1.0
12/01/2017	858943	87272	1.0
12/01/2017	858943	332524	1.0
12/01/2017	858943	369442	1.0
12/01/2017	858943	373400	1.0
12/01/2017	858939	235684	1.0
12/01/2017	858939	335347	1.0
12/01/2017	858939	358498	1.0
12/01/2017	858936	290478	1.0
12/01/2017	858936	295211	1.0
12/01/2017	858936	359958	1.0
12/01/2017	858936	366639	1.0
12/01/2017	858931	231647	1.0
12/01/2017	858931	267296	1.0
12/01/2017	858931	330663	1.0
12/01/2017	858925	367525	1.0
12/01/2017	858925	368949	1.0
12/01/2017	858925	373283	1.0
12/01/2017	858923	75942	1.0
12/01/2017	858923	115194	1.0
12/01/2017	858923	350025	1.0
12/01/2017	858921	344731	2.0
12/01/2017	858921	362110	1.0
12/01/2017	858921	373262	1.0
12/01/2017	858920	135079	1.0
12/01/2017	858920	364489	1.0
12/01/2017	858914	238490	1.0
12/01/2017	858914	292764	1.0
12/01/2017	858914	369645	1.0
12/01/2017	858905	245655	1.0
12/01/2017	858905	366773	1.0
12/01/2017	858904	359558	1.0
12/01/2017	858904	373657	1.0
12/01/2017	858900	42671	1.0
12/01/2017	858900	335949	1.0
12/01/2017	858895	373404	1.0
12/01/2017	858890	373400	1.0
12/01/2017	858879	326180	2.0
12/01/2017	858880	292713	1.0
12/01/2017	858872	318212	1.0
12/01/2017	858858	364018	1.0
12/01/2017	858848	348635	1.0
12/01/2017	858847	366697	1.0
12/01/2017	858823	342058	1.0
12/01/2017	858823	342059	1.0
12/01/2017	858823	343167	1.0
12/01/2017	858823	346406	1.0
12/01/2017	858823	346798	1.0
12/01/2017	858823	349534	1.0
12/01/2017	858823	349535	1.0
12/01/2017	858823	349537	1.0
12/01/2017	858823	362110	1.0
12/01/2017	858823	373262	1.0
12/01/2017	858822	251033	1.0
12/01/2017	858822	260268	1.0
12/01/2017	858822	274212	2.0
12/01/2017	858822	290478	1.0
12/01/2017	858822	329167	1.0
12/01/2017	858822	342794	1.0
12/01/2017	858822	359958	1.0
12/01/2017	858822	366639	1.0
12/01/2017	858802	188660	1.0
12/01/2017	858802	197847	1.0
12/01/2017	858802	237808	1.0
12/01/2017	858802	304358	1.0
12/01/2017	858802	338888	1.0
12/01/2017	858802	347698	1.0
12/01/2017	858802	362655	1.0
12/01/2017	858802	365216	1.0
12/01/2017	858801	253500	2.0
12/01/2017	858801	290478	1.0
12/01/2017	858801	343143	1.0
12/01/2017	858801	355811	1.0
12/01/2017	858801	359958	1.0
12/01/2017	858801	366639	1.0
12/01/2017	858799	147354	1.0
12/01/2017	858799	319954	1.0
12/01/2017	858799	335347	1.0
12/01/2017	858799	337654	1.0
12/01/2017	858799	364119	1.0
12/01/2017	858795	253500	1.0
12/01/2017	858795	290478	1.0
12/01/2017	858795	330216	1.0
12/01/2017	858795	359958	1.0
12/01/2017	858795	366639	1.0
12/01/2017	858781	342850	1.0
12/01/2017	858781	352304	1.0
12/01/2017	858781	359878	1.0
12/01/2017	858781	373266	1.0
12/01/2017	858775	304438	1.0
12/01/2017	858775	373406	1.0
12/01/2017	858768	254031	1.0
12/01/2017	858768	367531	1.0
12/01/2017	858766	335863	1.0
12/01/2017	858766	373266	1.0
12/01/2017	858764	87272	1.0
12/01/2017	858764	348892	1.0
12/01/2017	858757	373406	1.0
12/01/2017	858759	266817	1.0
12/01/2017	858759	365215	1.0
12/01/2017	858755	353864	1.0
12/01/2017	858756	369473	1.0
12/01/2017	858753	292713	1.0
12/01/2017	858754	353867	1.0
12/01/2017	858749	369474	1.0
12/01/2017	858750	280787	1.0
12/01/2017	858746	373405	1.0
12/01/2017	858745	362944	1.0
12/01/2017	858738	292713	1.0
12/01/2017	858731	353864	1.0
12/01/2017	858721	326180	1.0
12/01/2017	858719	361603	1.0
12/01/2017	858707	263935	1.0
12/01/2017	858702	352304	1.0
12/01/2017	858694	372714	1.0
12/01/2017	858693	359803	1.0
12/01/2017	858683	280365	1.0
12/01/2017	858679	74315	1.0
12/01/2017	858679	238490	1.0
12/01/2017	858679	355084	1.0
12/01/2017	858679	358786	1.0
12/01/2017	858678	253500	2.0
12/01/2017	858678	290478	1.0
12/01/2017	858678	343143	1.0
12/01/2017	858678	355811	1.0
12/01/2017	858678	359958	1.0
12/01/2017	858678	366639	1.0
12/01/2017	858675	274212	1.0
12/01/2017	858675	290478	1.0
12/01/2017	858675	295207	1.0
12/01/2017	858675	359958	1.0
12/01/2017	858675	366639	1.0
12/01/2017	858669	308048	1.0
12/01/2017	858669	363055	1.0
12/01/2017	858668	274075	1.0
12/01/2017	858668	356098	1.0
12/01/2017	858668	356100	1.0
12/01/2017	858664	358345	1.0
12/01/2017	858664	364018	1.0
12/01/2017	858663	236503	1.0
12/01/2017	858663	353867	1.0
12/01/2017	858662	364058	2.0
12/01/2017	858662	364474	1.0
12/01/2017	858661	146291	1.0
12/01/2017	858661	187346	1.0
12/01/2017	858660	30249	1.0
12/01/2017	858660	367993	1.0
12/01/2017	858651	303789	1.0
12/01/2017	858652	336568	10.0
12/01/2017	858646	244875	1.0
12/01/2017	858647	280938	2.0
12/01/2017	858647	289665	1.0
12/01/2017	858644	326180	1.0
12/01/2017	858641	294674	1.0
12/01/2017	858637	347317	1.0
12/01/2017	858640	373406	1.0
12/01/2017	858630	359803	1.0
12/01/2017	858626	237322	1.0
12/01/2017	858627	34711	1.0
12/01/2017	858624	353866	1.0
12/01/2017	858619	367897	1.0
12/01/2017	858623	302644	1.0
12/01/2017	858618	139853	1.0
12/01/2017	858612	245714	1.0
12/01/2017	858612	253500	1.0
12/01/2017	858612	290478	1.0
12/01/2017	858612	294281	1.0
12/01/2017	858612	335347	1.0
12/01/2017	858612	359958	1.0
12/01/2017	858612	366639	1.0
12/01/2017	858611	305597	1.0
12/01/2017	858611	305600	1.0
12/01/2017	858611	305605	1.0
12/01/2017	858611	332794	1.0
12/01/2017	858611	337956	1.0
12/01/2017	858611	339152	1.0
12/01/2017	858611	339153	1.0
12/01/2017	858611	339338	1.0
12/01/2017	858611	339339	2.0
12/01/2017	858611	367421	1.0
12/01/2017	858606	223437	1.0
12/01/2017	858606	237675	1.0
12/01/2017	858606	260268	1.0
12/01/2017	858606	274212	1.0
12/01/2017	858606	290478	1.0
12/01/2017	858606	329167	1.0
12/01/2017	858606	342794	1.0
12/01/2017	858606	354110	1.0
12/01/2017	858606	359958	1.0
12/01/2017	858606	366639	1.0
12/01/2017	858605	278414	1.0
12/01/2017	858605	288127	1.0
12/01/2017	858605	314688	1.0
12/01/2017	858605	319336	1.0
12/01/2017	858605	325700	1.0
12/01/2017	858605	349561	1.0
12/01/2017	858605	349813	1.0
12/01/2017	858605	349814	1.0
12/01/2017	858604	253500	2.0
12/01/2017	858604	273013	1.0
12/01/2017	858604	290478	1.0
12/01/2017	858604	339226	1.0
12/01/2017	858604	343143	1.0
12/01/2017	858604	355811	1.0
12/01/2017	858604	359958	1.0
12/01/2017	858604	366639	1.0
12/01/2017	858602	22990	1.0
12/01/2017	858602	215334	1.0
12/01/2017	858602	217758	1.0
12/01/2017	858602	290478	1.0
12/01/2017	858602	290480	1.0
12/01/2017	858602	359958	1.0
12/01/2017	858602	359959	1.0
12/01/2017	858602	366639	1.0
12/01/2017	858601	168693	1.0
12/01/2017	858601	231940	1.0
12/01/2017	858601	305325	1.0
12/01/2017	858601	311541	1.0
12/01/2017	858601	329213	1.0
12/01/2017	858601	347581	1.0
12/01/2017	858601	372232	1.0
12/01/2017	858601	372233	1.0
12/01/2017	858600	253500	2.0
12/01/2017	858600	263734	1.0
12/01/2017	858600	290478	1.0
12/01/2017	858600	343143	1.0
12/01/2017	858600	355811	1.0
12/01/2017	858600	359958	1.0
12/01/2017	858600	366639	1.0
12/01/2017	858599	253500	2.0
12/01/2017	858599	290478	1.0
12/01/2017	858599	343143	1.0
12/01/2017	858599	355811	1.0
12/01/2017	858599	359958	1.0
12/01/2017	858599	366639	1.0
12/01/2017	858598	216130	1.0
12/01/2017	858598	279080	1.0
12/01/2017	858598	348954	1.0
12/01/2017	858598	351053	1.0
12/01/2017	858598	373244	1.0
12/01/2017	858598	373286	1.0
12/01/2017	858598	373287	1.0
12/01/2017	858597	253500	2.0
12/01/2017	858597	290478	1.0
12/01/2017	858597	343143	1.0
12/01/2017	858597	344396	1.0
12/01/2017	858597	355811	1.0
12/01/2017	858597	359958	1.0
12/01/2017	858597	366639	1.0
12/01/2017	858596	274211	1.0
12/01/2017	858596	276077	1.0
12/01/2017	858596	280157	1.0
12/01/2017	858596	290477	2.0
12/01/2017	858596	290478	1.0
12/01/2017	858596	354781	1.0
12/01/2017	858596	359958	1.0
12/01/2017	858596	366639	1.0
12/01/2017	858595	274212	1.0
12/01/2017	858595	280050	1.0
12/01/2017	858595	290478	1.0
12/01/2017	858595	311675	1.0
12/01/2017	858595	359958	1.0
12/01/2017	858595	366639	1.0
12/01/2017	858594	253500	2.0
12/01/2017	858594	260268	1.0
12/01/2017	858594	290478	1.0
12/01/2017	858594	343143	1.0
12/01/2017	858594	355811	1.0
12/01/2017	858594	359958	1.0
12/01/2017	858594	366639	1.0
12/01/2017	858593	280053	1.0
12/01/2017	858593	290478	1.0
12/01/2017	858593	329167	1.0
12/01/2017	858593	355812	1.0
12/01/2017	858593	359958	1.0
12/01/2017	858593	366639	1.0
12/01/2017	858592	280050	1.0
12/01/2017	858592	290478	1.0
12/01/2017	858592	329167	1.0
12/01/2017	858592	342794	1.0
12/01/2017	858592	359958	1.0
12/01/2017	858592	366639	1.0
12/01/2017	858591	315388	1.0
12/01/2017	858591	350515	1.0
12/01/2017	858591	359100	1.0
12/01/2017	858591	373266	1.0
08/01/2017	850613	260230	1.0
08/01/2017	850613	294454	1.0
08/01/2017	850609	243063	1.0
08/01/2017	850609	243065	1.0
08/01/2017	850609	243068	1.0
08/01/2017	850610	344618	1.0
08/01/2017	850610	344620	1.0
08/01/2017	850610	344623	1.0
08/01/2017	850608	237353	1.0
08/01/2017	850608	330664	1.0
08/01/2017	850608	358492	1.0
08/01/2017	850604	308519	2.0
08/01/2017	850604	335347	1.0
08/01/2017	850606	344618	2.0
08/01/2017	850606	344623	1.0
08/01/2017	850600	359788	1.0
08/01/2017	850600	359789	1.0
08/01/2017	850602	337909	1.0
08/01/2017	850602	359789	1.0
08/01/2017	850603	337910	1.0
08/01/2017	850603	359789	1.0
08/01/2017	850597	337907	1.0
08/01/2017	850597	359788	1.0
08/01/2017	850598	260230	1.0
08/01/2017	850598	278953	1.0
08/01/2017	850593	344619	1.0
08/01/2017	850593	344620	2.0
08/01/2017	850594	280157	1.0
08/01/2017	850594	335347	1.0
08/01/2017	850595	322444	1.0
08/01/2017	850595	341957	1.0
08/01/2017	850591	236727	1.0
08/01/2017	850591	276859	1.0
08/01/2017	850592	344623	1.0
08/01/2017	850592	344624	1.0
08/01/2017	850585	335347	3.0
08/01/2017	850583	337910	1.0
08/01/2017	850581	295644	1.0
08/01/2017	850389	368752	1.0
08/01/2017	850474	344619	1.0
08/01/2017	850474	344620	1.0
08/01/2017	850474	344627	1.0
08/01/2017	850386	17769	1.0
08/01/2017	850387	236502	1.0
08/01/2017	850388	280157	1.0
08/01/2017	850383	265242	1.0
08/01/2017	850384	335347	1.0
08/01/2017	850385	340387	1.0
08/01/2017	850379	366783	1.0
08/01/2017	850380	294281	1.0
08/01/2017	850376	359788	1.0
08/01/2017	850377	17769	1.0
08/01/2017	850378	364753	1.0
08/01/2017	850372	236729	1.0
08/01/2017	850373	242348	1.0
08/01/2017	850369	322440	1.0
08/01/2017	850370	340387	1.0
08/01/2017	850371	363340	1.0
08/01/2017	850364	311665	2.0
08/01/2017	850364	311667	1.0
08/01/2017	850364	311674	1.0
08/01/2017	850364	330870	2.0
08/01/2017	850363	344618	1.0
08/01/2017	850363	344619	1.0
08/01/2017	850363	344625	1.0
08/01/2017	850362	202889	1.0
08/01/2017	850362	350065	1.0
08/01/2017	850362	358492	1.0
08/01/2017	850362	363347	1.0
08/01/2017	850361	242336	3.0
08/01/2017	850361	242341	2.0
08/01/2017	850361	242345	2.0
08/01/2017	850361	242346	2.0
08/01/2017	850360	344618	1.0
08/01/2017	850360	344619	1.0
08/01/2017	850360	344624	1.0
08/01/2017	850359	344618	1.0
08/01/2017	850359	344619	1.0
08/01/2017	850359	344626	1.0
08/01/2017	850358	344618	1.0
08/01/2017	850358	344619	1.0
08/01/2017	850358	344620	1.0
08/01/2017	850357	344618	1.0
08/01/2017	850357	344619	1.0
08/01/2017	850357	344620	1.0
08/01/2017	850354	255371	1.0
08/01/2017	850354	294281	1.0
08/01/2017	850354	359789	1.0
08/01/2017	850352	273996	1.0
08/01/2017	850352	288127	1.0
08/01/2017	850352	319336	1.0
08/01/2017	850353	242347	1.0
08/01/2017	850353	330670	2.0
08/01/2017	850351	337909	1.0
08/01/2017	850351	337910	1.0
08/01/2017	850348	261178	2.0
08/01/2017	850348	344622	1.0
08/01/2017	850344	273210	1.0
08/01/2017	850344	363338	1.0
08/01/2017	850342	230435	1.0
08/01/2017	850335	335347	3.0
08/01/2017	850333	344618	1.0
08/01/2017	850334	294951	1.0
08/01/2017	850332	339224	3.0
08/01/2017	850329	280157	1.0
08/01/2017	850330	236279	1.0
08/01/2017	850326	366783	1.0
08/01/2017	850323	341949	1.0
08/01/2017	850324	242341	1.0
08/01/2017	850322	340387	1.0
08/01/2017	850318	265242	1.0
08/01/2017	850315	263738	1.0
08/01/2017	850219	237663	1.0
08/01/2017	850219	311655	1.0
08/01/2017	850219	335347	1.0
08/01/2017	850217	256901	1.0
08/01/2017	850217	280621	1.0
08/01/2017	850217	364753	3.0
08/01/2017	850313	290327	1.0
08/01/2017	850313	290329	1.0
08/01/2017	850313	290334	1.0
08/01/2017	850313	344619	1.0
08/01/2017	850313	344620	1.0
08/01/2017	850313	344621	1.0
08/01/2017	850313	344622	1.0
08/01/2017	850313	344623	1.0
08/01/2017	850313	344624	1.0
08/01/2017	850313	344625	1.0
08/01/2017	850313	344626	1.0
08/01/2017	850313	344627	1.0
08/01/2017	850303	311655	3.0
08/01/2017	850303	311657	3.0
08/01/2017	850303	311658	3.0
08/01/2017	850303	311660	3.0
08/01/2017	850303	311661	3.0
08/01/2017	850303	311662	3.0
08/01/2017	850303	311664	3.0
08/01/2017	850303	330863	3.0
08/01/2017	850303	364753	10.0
08/01/2017	850215	344619	1.0
08/01/2017	850215	344621	2.0
08/01/2017	850215	344623	1.0
08/01/2017	850214	238768	1.0
08/01/2017	850214	243069	1.0
